,lng,lat,date,customdate,time,crime,barangay,city,modus,time_bin,day,1_nearest_feature,1_nearest_feature_distance,2_nearest_feature,2_nearest_feature_distance,3_nearest_feature,3_nearest_feature_distance,4_nearest_feature,4_nearest_feature_distance,5_nearest_feature,5_nearest_feature_distance
918,125.63799999999999,7.307930000000001,04/07/2018,"Wed - Jul 4, 2018",5:00:00,ROBBERY,Maduao,Panabo City,Hold-Up W/ Gun,05:00 - 05:59,Wednesday,Highway Tertiary,30,Commercial Building,60,Greenfield,70,,,,
919,125.696,7.29162,04/07/2018,"Wed - Jul 4, 2018",10:50:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,10:00 - 10:59,Wednesday,Beach,20,Highway Tertiary,40,Greenfield,60,Highway,100,,
920,125.667,7.280480000000001,04/07/2018,"Wed - Jul 4, 2018",15:50:00,THEFT,J.P. Laurel,Panabo City,Qualified Theft,15:00 - 15:59,Wednesday,Highway,10,Greenfield,50,Highway Residential,50,Commercial Building,60,,
921,125.771,7.442880000000001,05/07/2018,"Thu - Jul 5, 2018",1:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Akyat Bahay),01:00 - 01:59,Thursday,Highway Secondary,30,Highway Residential,50,Tourist Attraction,70,Hotel,400,Gas Station,500
922,125.79799999999999,7.4462399999999995,05/07/2018,"Thu - Jul 5, 2018",3:00:00,THEFT,Magugpo South,Tagum City,Salisi,03:00 - 03:59,Thursday,Highway Residential,20,Highway Tertiary,130,Restaurant,200,,,,
923,125.74700000000001,7.1603,05/07/2018,"Thu - Jul 5, 2018",18:30:00,PHYSICAL INJURIES,Balet,Samal City,Stabbing/Hacking,18:00 - 18:59,Thursday,Highway Tertiary,700,Beach,800,Cemetery,800,Church,900,Commercial Building,900
924,125.811,7.4492,05/07/2018,"Thu - Jul 5, 2018",17:30:00,THEFT,Magugpo East,Tagum City,Shoplifting,17:00 - 17:59,Thursday,Greenfield,10,Highway,10,Highway Pedestrian,10,Commercial Building,40,Highway Tertiary,50
925,125.79899999999999,7.45626,06/07/2018,"Fri - Jul 6, 2018",1:10:00,ROBBERY,Magugpo West,Tagum City,With Violence Against or Intimidation of Persons,01:00 - 01:59,Friday,Residential Building,0,Highway Residential,20,Gas Station,300,Highway,300,Highway Primary,300
926,125.802,7.4441,04/07/2018,"Wed - Jul 4, 2018",20:30:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,20:00 - 20:59,Wednesday,Highway Residential,30,Highway Tertiary,60,Church,120,Commercial Building,120,Gas Station,120
927,125.68,7.3183300000000004,06/07/2018,"Fri - Jul 6, 2018",15:15:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,15:00 - 15:59,Friday,Commercial Building,10,Highway Residential,10,Residential Building,70,Greenfield,120,Hotel,170
928,125.67,7.27689,06/07/2018,"Fri - Jul 6, 2018",16:20:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,16:00 - 16:59,Friday,Commercial Building,10,Highway Residential,10,Industrial Building,40,Residential Building,40,Highway,50
929,125.69,7.31688,06/07/2018,"Fri - Jul 6, 2018",22:05:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,22:00 - 22:59,Friday,Commercial Building,20,Highway Residential,50,Highway Tertiary,50,School,120,,
930,125.72200000000001,7.0605199999999995,06/07/2018,"Fri - Jul 6, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),Cawag,Samal City,"Force, Threat and Intimidation",17:00 - 17:59,Friday,Highway Secondary,30,Highway Tertiary,110,Government Office,150,Clinic,160,Residential Building,180
931,125.802,7.426089999999999,06/07/2018,"Fri - Jul 6, 2018",3:30:00,THEFT,Visayan Village,Tagum City,Sungkit,03:00 - 03:59,Friday,Highway Residential,50,Residential Building,150,,,,,,
932,125.806,7.434139999999999,07/07/2018,"Sat - Jul 7, 2018",7:35:00,THEFT,Visayan Village,Tagum City,Salisi,07:00 - 07:59,Saturday,Residential Building,30,Highway Residential,40,Park,50,Sports Center,60,,
933,125.81200000000001,7.449160000000001,07/07/2018,"Sat - Jul 7, 2018",14:30:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Mauling,14:00 - 14:59,Saturday,Commercial Building,0,Highway Residential,50,Highway Pedestrian,60,Highway,80,Highway Secondary,90
934,125.818,7.450069999999999,07/07/2018,"Sat - Jul 7, 2018",12:30:00,Drug Related Incident (RA 9165),Magugpo East,Tagum City,Not Indicated,12:00 - 12:59,Saturday,Highway Residential,40,Highway Tertiary,50,Hotel,120,School,140,Highway Pedestrian,150
935,125.822,7.43375,08/07/2018,"Sun - Jul 8, 2018",3:00:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,03:00 - 03:59,Sunday,Residential Building,40,Highway Residential,50,Highway Tertiary,80,Hotel,160,Restaurant,160
936,125.803,7.445819999999999,08/07/2018,"Sun - Jul 8, 2018",10:45:00,ROBBERY,Magugpo South,Tagum City,With Violence Against or Intimidation of Persons,10:00 - 10:59,Sunday,Highway Tertiary,30,Restaurant,50,Highway Residential,60,Bar,70,Commercial Building,70
937,125.81200000000001,7.44941,08/07/2018,"Sun - Jul 8, 2018",11:00:00,THEFT,Magugpo East,Tagum City,Qualified Theft,11:00 - 11:59,Sunday,Commercial Building,0,Highway Residential,30,Highway Pedestrian,50,Highway,60,Highway Secondary,60
938,125.772,7.44567,08/07/2018,"Sun - Jul 8, 2018",22:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Gun,22:00 - 22:59,Sunday,Highway Residential,90,Highway,400,Highway Secondary,400,Tourist Attraction,400,Commercial Building,500
939,125.573,7.397710000000001,27/06/2018,"Wed - Jun 27, 2018",3:00:00,MURDER,A. O. Floirendo,Panabo City,Shooting,03:00 - 03:59,Wednesday,Highway,10,Highway Tertiary,300,Highway Pedestrian,400,Residential Building,700,School,900
940,125.67,7.2769699999999995,06/07/2018,"Fri - Jul 6, 2018",16:20:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,16:00 - 16:59,Friday,Commercial Building,10,Highway Residential,10,Residential Building,40,Industrial Building,50,Highway,60
941,125.685,7.302239999999999,08/07/2018,"Sun - Jul 8, 2018",12:05:00,THEFT,Santo Niño (Pob.),Panabo City,Pick-Pocketing,12:00 - 12:59,Sunday,Commercial Building,0,Mall,0,Highway Tertiary,20,Highway Residential,30,Bank,80
942,125.686,7.30625,08/07/2018,"Sun - Jul 8, 2018",15:00:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,15:00 - 15:59,Sunday,Commercial Building,10,Mall,10,Highway Tertiary,30,Greenfield,70,Highway Residential,90
943,125.689,7.28441,10/07/2018,"Tue - Jul 10, 2018",6:10:00,MURDER,San Pedro,Panabo City,Shooting,06:00 - 06:59,Tuesday,Highway Tertiary,10,Residential Building,10,Commercial Building,20,Highway Residential,40,Beach,100
944,125.823,7.43422,08/07/2018,"Sun - Jul 8, 2018",5:16:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),05:00 - 05:59,Sunday,Highway Tertiary,20,Highway Residential,40,Restaurant,40,Highway Primary,50,School,70
945,125.77600000000001,7.44205,10/07/2018,"Tue - Jul 10, 2018",2:56:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Gun,02:00 - 02:59,Tuesday,Highway Residential,10,Highway Secondary,160,Commercial Building,190,,,,
946,125.79899999999999,7.4462,10/07/2018,"Tue - Jul 10, 2018",10:19:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),10:00 - 10:59,Tuesday,Highway Residential,10,Highway Tertiary,140,Hotel,160,Restaurant,160,Greenfield,170
947,125.804,7.43382,08/07/2018,"Sun - Jul 8, 2018",9:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),09:00 - 09:59,Sunday,Highway Residential,10,Residential Building,20,Commercial Building,110,,,,
948,125.779,7.39162,10/07/2018,"Tue - Jul 10, 2018",7:45:00,Vehicular Traffic Accident,San Isidro,Tagum City,Not Indicated,07:00 - 07:59,Tuesday,Highway Residential,500,Bridge,600,Highway Pedestrian,600,Highway Primary,600,Residential Building,700
949,125.81,7.44305,11/07/2018,"Wed - Jul 11, 2018",2:30:00,ROBBERY,Visayan Village,Tagum City,Hold Up,02:00 - 02:59,Wednesday,Highway Residential,10,Highway Tertiary,70,Commercial Building,300,Gas Station,300,Highway Pedestrian,300
950,125.805,7.4473899999999995,11/07/2018,"Wed - Jul 11, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),03:00 - 03:59,Wednesday,Highway Tertiary,10,School,10,Commercial Building,30,Restaurant,50,Park,60
951,125.758,7.37811,11/07/2018,"Wed - Jul 11, 2018",17:00:00,PHYSICAL INJURIES,Bincungan,Tagum City,Mauling,17:00 - 17:59,Wednesday,Highway Residential,190,Commercial Building,200,,,,,,
952,125.788,7.39037,13/07/2018,"Fri - Jul 13, 2018",1:41:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,01:00 - 01:59,Friday,Highway,50,School,60,Highway Residential,170,,,,
953,125.67299999999999,7.3165,12/07/2018,"Thu - Jul 12, 2018",21:00:00,ROBBERY,New Visayas,Panabo City,With Violence Against or Intimidation of Persons,21:00 - 21:59,Thursday,Commercial Building,10,Highway Residential,10,Highway Primary,30,Greenfield,40,Residential Building,140
954,125.788,7.3903300000000005,13/07/2018,"Fri - Jul 13, 2018",1:41:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,01:00 - 01:59,Friday,Highway,50,School,60,Highway Residential,170,,,,
955,125.677,7.085560000000001,14/07/2018,"Sat - Jul 14, 2018",3:00:00,Vehicular Traffic Accident,Limao,Samal City,Not Indicated,03:00 - 03:59,Saturday,Highway Residential,180,Highway,600,Road,600,Highway Tertiary,700,Highway Pedestrian,900
956,125.706,7.12551,15/07/2018,"Sun - Jul 15, 2018",1:30:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",01:00 - 01:59,Sunday,Highway Residential,50,Highway Secondary,160,Highway,400,Highway Tertiary,500,Highway Pedestrian,1000
957,125.705,7.126119999999999,15/07/2018,"Sun - Jul 15, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",17:00 - 17:59,Sunday,Highway Residential,30,Highway Secondary,300,Residential Building,300,Highway,400,Highway Tertiary,500
958,125.686,7.306310000000001,15/07/2018,"Sun - Jul 15, 2018",20:30:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,20:00 - 20:59,Sunday,Commercial Building,10,Mall,10,Highway Tertiary,20,Greenfield,70,Highway Pedestrian,100
959,125.773,7.4665,13/07/2018,"Fri - Jul 13, 2018",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),23:00 - 23:59,Friday,Highway Primary,100,Highway Residential,500,Residential Building,500,School,600,Commercial Building,900
960,125.822,7.42105,15/07/2018,"Sun - Jul 15, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),01:00 - 01:59,Sunday,Residential Building,0,Highway Residential,10,Highway Pedestrian,400,Highway Primary,400,Park,400
961,125.801,7.435010000000001,15/07/2018,"Sun - Jul 15, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),01:00 - 01:59,Sunday,Residential Building,10,Highway Residential,30,Commercial Building,50,Bank,60,Highway,90
962,125.79899999999999,7.4356100000000005,15/07/2018,"Sun - Jul 15, 2018",2:13:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,02:00 - 02:59,Sunday,Commercial Building,10,Highway Residential,10,Church,40,Hotel,110,Highway,130
963,125.8,7.429239999999999,15/07/2018,"Sun - Jul 15, 2018",23:30:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,23:00 - 23:59,Sunday,Highway Residential,10,Commercial Building,140,Greenfield,140,,,,
964,125.802,7.43162,16/07/2018,"Mon - Jul 16, 2018",14:30:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Gun,14:00 - 14:59,Monday,Highway Residential,40,Residential Building,80,Commercial Building,120,,,,
965,125.802,7.43244,16/07/2018,"Mon - Jul 16, 2018",18:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,18:00 - 18:59,Monday,Residential Building,0,Highway Residential,10,Commercial Building,40,,,,
966,125.775,7.463539999999999,17/07/2018,"Tue - Jul 17, 2018",4:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,04:00 - 04:59,Tuesday,Residential Building,70,Highway Residential,80,Highway Primary,120,,,,
967,125.677,7.2983899999999995,17/07/2018,"Tue - Jul 17, 2018",15:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,15:00 - 15:59,Tuesday,Commercial Building,10,Highway Residential,20,Road,80,Residential Building,130,,
968,125.79700000000001,7.4501800000000005,18/07/2018,"Wed - Jul 18, 2018",10:30:00,THEFT,Magugpo South,Tagum City,Salisi,10:00 - 10:59,Wednesday,Highway Residential,50,Highway Tertiary,90,Church,160,Commercial Building,160,,
969,125.802,7.428310000000001,18/07/2018,"Wed - Jul 18, 2018",17:31:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,17:00 - 17:59,Wednesday,Highway Residential,120,Commercial Building,190,,,,,,
970,125.82,7.3776600000000006,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,02:00 - 02:59,Thursday,Highway Pedestrian,30,Highway Primary,40,Highway Tertiary,40,Gas Station,70,Highway,120
971,125.815,7.39209,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,02:00 - 02:59,Thursday,Highway Residential,600,Residential Building,600,Highway Tertiary,900,Cemetery,1000,Commercial Building,1100
972,125.81700000000001,7.3922,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,02:00 - 02:59,Thursday,Highway Tertiary,600,Highway Residential,800,Residential Building,800,Cemetery,1200,Commercial Building,1300
973,125.676,7.295539999999999,19/07/2018,"Thu - Jul 19, 2018",13:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,13:00 - 13:59,Thursday,Commercial Building,30,Highway Residential,50,Hotel,130,Residential Building,140,Highway Tertiary,180
974,125.801,7.4309,20/07/2018,"Fri - Jul 20, 2018",0:10:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),00:00 - 00:59,Friday,Highway Residential,90,Commercial Building,130,Residential Building,170,,,,
975,125.802,7.458069999999999,20/07/2018,"Fri - Jul 20, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),03:00 - 03:59,Friday,Highway Secondary,70,Commercial Building,80,Highway Residential,80,Hotel,80,Residential Building,80
976,125.7,7.16055,19/07/2018,"Thu - Jul 19, 2018",17:30:00,Drug Related Incident (RA 9165),Tambo,Samal City,Not Indicated,17:00 - 17:59,Thursday,Highway Tertiary,60,Highway,90,Residential Building,400,Hotel,500,Road,600
977,125.803,7.438089999999999,20/07/2018,"Fri - Jul 20, 2018",7:40:00,THEFT,Visayan Village,Tagum City,Salisi (Cellphone),07:00 - 07:59,Friday,Highway Tertiary,10,Highway Residential,40,Highway,50,Highway Pedestrian,50,School,70
978,125.829,7.42333,20/07/2018,"Fri - Jul 20, 2018",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),17:00 - 17:59,Friday,Highway Pedestrian,10,Highway Primary,10,Highway Residential,20,Hospital,30,Commercial Building,50
979,125.807,7.44895,20/07/2018,"Fri - Jul 20, 2018",19:00:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,19:00 - 19:59,Friday,Highway Tertiary,20,Bank,30,Highway Primary,30,Commercial Building,60,Gas Station,70
980,125.79899999999999,7.47722,21/07/2018,"Sat - Jul 21, 2018",4:00:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,04:00 - 04:59,Saturday,Residential Building,130,Highway Residential,160,Cemetery,170,,,,
981,125.777,7.44469,20/07/2018,"Fri - Jul 20, 2018",19:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),19:00 - 19:59,Friday,Highway Residential,50,Highway Secondary,80,Highway Tertiary,130,Commercial Building,150,Highway,190
982,125.77799999999999,7.44457,20/07/2018,"Fri - Jul 20, 2018",0:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Sharp Object,00:00 - 00:59,Friday,Highway Secondary,40,Highway Tertiary,120,Highway Residential,130,Highway,140,,
983,125.81299999999999,7.45984,22/07/2018,"Sun - Jul 22, 2018",2:44:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),02:00 - 02:59,Sunday,Highway Tertiary,20,Highway Residential,40,Highway,400,Highway Pedestrian,400,School,400
984,125.804,7.45003,22/07/2018,"Sun - Jul 22, 2018",11:30:00,Vehicular Traffic Accident,Visayan Village,Tagum City,Not Indicated,11:00 - 11:59,Sunday,Commercial Building,10,Highway Tertiary,20,Community Center,30,Highway,60,Highway Primary,60
985,125.755,7.357189999999999,22/07/2018,"Sun - Jul 22, 2018",18:00:00,PHYSICAL INJURIES,Busaon,Tagum City,Stabbing/Hacking,18:00 - 18:59,Sunday,Commercial Building,30,Highway,70,Highway Residential,500,Highway Tertiary,1100,Road,1400
986,125.682,7.06729,22/07/2018,"Sun - Jul 22, 2018",18:30:00,HOMICIDE,Catagman,Samal City,Mauling,18:00 - 18:59,Sunday,Road,110,Beach,190,Commercial Building,200,,,,
987,125.82600000000001,7.42733,22/07/2018,"Sun - Jul 22, 2018",19:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,19:00 - 19:59,Sunday,Highway Pedestrian,40,Highway Primary,40,Highway Residential,40,Residential Building,70,Church,80
988,125.8,7.46005,23/07/2018,"Mon - Jul 23, 2018",4:50:00,MURDER,Mankilam,Tagum City,Shooting,04:00 - 04:59,Monday,Highway Residential,20,Highway,60,Marketplace,90,Highway Pedestrian,120,Residential Building,130
989,125.83,7.38466,21/07/2018,"Sat - Jul 21, 2018",20:00:00,RAPE (Art. 266-A RC & R.A.8353),Madaum,Tagum City,"Force, Threat and Intimidation",20:00 - 20:59,Saturday,Highway,120,Industrial Building,300,Bridge,900,Highway Primary,900,Highway Tertiary,900
990,125.805,7.43363,23/07/2018,"Mon - Jul 23, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,19:00 - 19:59,Monday,Highway Residential,60,Residential Building,130,Park,170,Sports Center,180,,
991,125.72,7.0923300000000005,24/07/2018,"Tue - Jul 24, 2018",2:57:00,HOMICIDE,Tagdaliao,Samal City,Stabbing/Hacking,02:00 - 02:59,Tuesday,Highway Residential,400,Highway,700,Residential Building,700,Highway Tertiary,1100,Clinic,1400
992,125.72200000000001,7.090889999999999,24/07/2018,"Tue - Jul 24, 2018",2:57:00,PHYSICAL INJURIES,Tagdaliao,Samal City,Stabbing/Hacking,02:00 - 02:59,Tuesday,Highway Residential,300,Highway,500,Residential Building,500,Highway Tertiary,1300,Tourist Attraction,1300
993,125.8,7.46092,24/07/2018,"Tue - Jul 24, 2018",6:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),06:00 - 06:59,Tuesday,Highway,40,Highway Residential,50,Marketplace,60,Highway Pedestrian,70,Transport Terminal,90
994,125.777,7.443460000000001,23/07/2018,"Mon - Jul 23, 2018",17:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Destroying Window,17:00 - 17:59,Monday,Highway Residential,20,Highway Secondary,20,Highway Tertiary,30,Commercial Building,110,,
995,125.803,7.4518,23/07/2018,"Mon - Jul 23, 2018",14:30:00,THEFT,Mankilam,Tagum City,Salisi (Others),14:00 - 14:59,Monday,Mall,30,Highway Primary,50,Highway Secondary,60,Gas Station,70,Highway Tertiary,70
996,125.805,7.44567,24/07/2018,"Tue - Jul 24, 2018",15:19:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,15:00 - 15:59,Tuesday,Greenfield,10,Highway Tertiary,50,Highway Residential,60,Commercial Building,110,Hotel,110
997,125.816,7.392110000000001,25/07/2018,"Wed - Jul 25, 2018",6:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,06:00 - 06:59,Wednesday,Highway Residential,700,Residential Building,700,Highway Tertiary,800,Cemetery,1100,Commercial Building,1200
998,125.633,7.33144,25/07/2018,"Wed - Jul 25, 2018",21:30:00,PHYSICAL INJURIES,Nanyo,Panabo City,Hacking,21:00 - 21:59,Wednesday,Commercial Building,10,Highway,60,Greenfield,150,Residential Building,160,Highway Primary,180
999,125.824,7.429939999999999,25/07/2018,"Wed - Jul 25, 2018",22:30:00,THEFT,Apokon,Tagum City,Qualified Theft,22:00 - 22:59,Wednesday,Residential Building,10,Highway Tertiary,60,Highway Primary,90,Highway Residential,100,Hotel,170
1000,125.82700000000001,7.41556,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),13:00 - 13:59,Thursday,Park,0,Highway Pedestrian,30,Highway Residential,30,Government Office,100,,
1001,125.81700000000001,7.457139999999999,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ROBBERY,Magugpo North,Tagum City,Cellphone Snatching,13:00 - 13:59,Thursday,Highway Residential,10,Highway Pedestrian,20,Highway,30,Highway Tertiary,70,Commercial Building,100
1002,125.801,7.452160000000001,24/07/2018,"Tue - Jul 24, 2018",14:45:00,THEFT,Magugpo West,Tagum City,Shoplifting,14:00 - 14:59,Tuesday,Highway Residential,30,Highway Primary,50,Commercial Building,60,Convenience Store,80,Gas Station,80
