,crime,barangay,city,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Cloud,Humidity,Precip (mm),Pressure (mb),Bank,Bar,Beach,Bridge,Cemetery,Church,Clinic,Commercial Building,Community Center,Convenience Store,Fire Station,Gas Station,Government Office,Greenfield,Highway,Highway Pedestrian,Highway Primary,Highway Residential,Highway Secondary,Highway Tertiary,Hospital,Hotel,Industrial Building,Mall,Marketplace,Park,Parking Area,Pawnshop,Pharmacy,Police Station,Post Office,Private Office,Recreational Area,Residential Building,Restaurant,Road,School,Sports Center,Tourist Attraction,Transport Terminal,php-usd-rate,PSE-index-Close,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Out of school youth","Education,Post baccalaureate","Education,Postsecondary","Household,number of households","Housing,dwelling tenure status,Own house rent lot","Housing,dwelling tenure status,Own house rent,free lot with consent of owner","Housing,dwelling tenure status,Own house rent,free lot without consent of owner","Housing,dwelling tenure status,Own or owner,like possession of house and lot","Housing,dwelling tenure status,Rent house/ room including lot","Housing,dwelling tenure status,Rent,free house and lot with consent of owner","Housing,dwelling tenure status,Rent,free house and lot without consent of owner","Labor,Employed","Labor,In the Labor Force","Labor,Not in the Labor Force","Labor,Underemployed","Labor,Unemployed","Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed",Consumer Price Index  - all items,Consumer Price Index -Alcoholic beverages and tobacco,Consumer Price Index -transport,"Consumer Price Index -Housing, water, electricity, gas, and other fuels",Consumer Price Index -Restaurant and miscellaneous goods and services,inflation rate,savings deposit interest rate,bank lending rates,time_epoch_After Midnight,time_epoch_After Work-Hours,time_epoch_Afternoon,time_epoch_Early Morning,time_epoch_Evening,time_epoch_Morning,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,Weather_Clear,Weather_Cloudy,Weather_Rainy,day_night_daylight,day_night_nighttime,placetype_rural,placetype_urban,Children Population,Teenage Population,Adult Population,Retiree Population,Female Children Population,Female Teenage Population,Female Adult Population,Female Retiree Population,Male Children Population,Male Teenage Population,Male Adult Population,Male Retiree Population
973,Drug Related Incident (RA 9165),Madaum,Tagum City,26.0,29.0,3.0,11.0,75.0,0.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.493,7514.0,1340.5,1029.5,1198.0,2745.5,36.5,399.5,23.5,300.0,2573.5,36.5,406.5,35.5,1751.0,140.0,200.0,4.0,4521.5,4764.5,3026.0,751.5,243.5,746.5,427.5,2434.5,44.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2244.0,2148.5,5888.0,786.5,1086.0,1069.5,2925.0,423.0,1158.0,1079.5,2962.5,363.5
974,Physical Injuries,Nanyo,Panabo City,28.0,30.0,2.0,20.0,66.0,0.0,1010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,53.493,7514.0,353.0,308.5,486.5,1091.0,11.5,142.0,3.0,68.5,919.0,13.0,145.0,13.0,625.5,50.0,71.5,1.0,1567.0,1651.5,1048.5,260.5,84.5,258.5,152.5,869.5,15.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,854.5,775.0,2045.0,279.0,417.0,383.0,1000.5,146.5,437.0,391.5,1044.5,132.0
975,Theft,Apokon,Tagum City,29.0,31.0,3.0,21.0,65.0,0.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,53.493,7514.0,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
976,Carnapping (R.A. 6539),Apokon,Tagum City,36.0,39.0,6.0,18.0,41.0,0.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.381,7665.850098000001,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
977,Robbery,Magugpo North,Tagum City,36.0,39.0,6.0,18.0,41.0,0.0,1009.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.381,7665.850098000001,1168.0,897.5,1044.0,2392.5,31.5,348.0,20.5,261.5,2243.0,32.0,354.5,31.0,1526.0,122.0,174.5,3.0,3941.0,4152.5,2637.5,655.0,212.0,650.5,372.5,2122.5,38.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1955.5,1873.0,5131.0,685.0,947.5,932.0,2550.0,369.0,1010.0,941.0,2581.5,317.5
978,Theft,Magugpo West,Tagum City,36.0,39.0,5.0,17.0,39.0,0.0,1008.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.44600000000001,7447.02002,1746.0,1341.5,1560.5,3575.5,47.5,520.0,30.5,390.5,3352.5,47.5,529.5,46.0,2280.5,183.0,260.5,5.0,5890.0,6206.5,3942.0,979.0,316.5,971.5,556.5,3171.5,57.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2923.5,2798.5,7668.0,1025.0,1415.0,1393.0,3810.5,550.0,1508.0,1406.5,3860.0,473.5
979,Robbery,Apokon,Tagum City,36.0,39.0,6.0,18.0,41.0,0.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,53.381,7665.850098000001,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
980,Drug Related Incident (RA 9165),Madaum,Tagum City,26.0,28.0,2.0,57.0,78.0,0.1,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.354,7701.379883,1340.5,1029.5,1198.0,2745.5,36.5,399.5,23.5,300.0,2573.5,36.5,406.5,35.5,1751.0,140.0,200.0,4.0,4521.5,4764.5,3026.0,751.5,243.5,746.5,427.5,2434.5,44.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2244.0,2148.5,5888.0,786.5,1086.0,1069.5,2925.0,423.0,1158.0,1079.5,2962.5,363.5
981,Theft,Moncado (Pob.),Samal City,33.0,38.0,10.0,17.0,55.0,0.0,1009.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,53.381,7665.850098000001,202.5,217.0,782.0,1008.0,26.0,138.0,3.0,42.5,973.5,14.0,154.0,13.5,662.5,53.0,75.5,1.0,1533.5,1616.0,1026.5,255.0,82.5,253.0,161.5,857.0,14.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,849.5,764.0,1914.0,367.5,412.5,362.5,920.0,189.5,437.0,401.0,993.5,177.0
982,Theft,Apokon,Tagum City,25.0,28.0,2.0,15.0,82.0,0.0,1008.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,53.354,7701.379883,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
983,Carnapping (R.A. 6539),Apokon,Tagum City,26.0,28.0,2.0,57.0,78.0,0.1,1010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.354,7701.379883,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
984,Carnapping (R.A. 6539),Cagangohan,Panabo City,26.0,28.0,2.0,10.0,70.0,0.0,1009.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,53.354,7701.379883,1266.0,1106.0,1741.5,3907.5,41.0,508.5,12.0,244.0,3292.0,46.5,520.0,45.5,2240.0,179.0,256.0,5.0,5610.5,5913.0,3755.0,932.5,302.0,926.0,546.5,3114.5,54.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3058.5,2775.5,7324.0,999.0,1493.0,1373.5,3580.5,525.5,1565.0,1403.0,3744.5,473.5
985,Drug Related Incident (RA 9165),San Pedro,Panabo City,31.0,34.0,5.0,14.0,60.0,0.0,1008.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.354,7701.379883,385.0,336.5,530.0,1189.5,12.5,155.0,4.0,74.5,1002.5,14.0,158.0,14.0,681.5,54.5,78.0,1.0,1708.0,1799.5,1142.5,283.5,92.0,281.5,166.0,948.0,16.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,931.0,845.0,2230.0,304.0,454.0,418.0,1090.5,159.5,476.5,427.0,1138.5,144.0
986,Physical Injuries,Miranda (Pob.),Samal City,29.0,32.0,3.0,73.0,73.0,0.3,1010.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,53.354,7701.379883,385.0,412.5,1486.0,1914.0,49.5,261.5,6.0,80.5,1850.0,26.0,292.5,25.5,1259.0,101.0,144.0,3.0,2913.5,3070.0,1950.0,484.0,157.0,481.0,307.5,1628.0,28.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1614.0,1450.5,3636.5,698.0,784.5,687.5,1749.0,360.0,830.0,762.5,1887.0,337.0
987,Theft,Magugpo West,Tagum City,25.0,27.0,3.0,11.0,78.0,0.0,1009.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.354,7701.379883,1746.0,1341.5,1560.5,3575.5,47.5,520.0,30.5,390.5,3352.5,47.5,529.5,46.0,2280.5,183.0,260.5,5.0,5890.0,6206.5,3942.0,979.0,316.5,971.5,556.5,3171.5,57.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2923.5,2798.5,7668.0,1025.0,1415.0,1393.0,3810.5,550.0,1508.0,1406.5,3860.0,473.5
988,Carnapping (R.A. 6539),Magugpo West,Tagum City,25.0,27.0,3.0,11.0,78.0,0.0,1009.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.354,7701.379883,1746.0,1341.5,1560.5,3575.5,47.5,520.0,30.5,390.5,3352.5,47.5,529.5,46.0,2280.5,183.0,260.5,5.0,5890.0,6206.5,3942.0,979.0,316.5,971.5,556.5,3171.5,57.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2923.5,2798.5,7668.0,1025.0,1415.0,1393.0,3810.5,550.0,1508.0,1406.5,3860.0,473.5
989,Theft,Magugpo West,Tagum City,32.0,35.0,7.0,12.0,53.0,0.0,1009.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.354,7701.379883,1746.0,1341.5,1560.5,3575.5,47.5,520.0,30.5,390.5,3352.5,47.5,529.5,46.0,2280.5,183.0,260.5,5.0,5890.0,6206.5,3942.0,979.0,316.5,971.5,556.5,3171.5,57.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2923.5,2798.5,7668.0,1025.0,1415.0,1393.0,3810.5,550.0,1508.0,1406.5,3860.0,473.5
990,Robbery,Magugpo East,Tagum City,25.0,27.0,3.0,11.0,78.0,0.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.354,7701.379883,1803.5,1385.5,1612.0,3694.5,49.0,537.5,31.5,403.5,3463.0,49.0,547.5,47.5,2356.0,189.0,269.5,5.0,6084.5,6412.0,4072.0,1011.0,327.5,1004.0,575.0,3276.5,59.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3020.5,2892.0,7923.5,1058.5,1462.0,1439.0,3936.5,568.5,1558.0,1452.0,3986.5,490.0
991,Robbery,Apokon,Tagum City,32.0,35.0,10.0,21.0,57.0,0.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.354,7701.379883,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
992,Robbery,Mankilam,Tagum City,26.0,28.0,2.0,57.0,78.0,0.1,1010.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,53.354,7701.379883,4870.0,3741.5,4353.5,9976.5,132.0,1450.5,85.5,1089.0,9353.5,133.0,1477.5,128.5,6363.5,509.5,727.5,14.0,16432.5,17317.0,10998.0,2731.0,884.5,2711.5,1553.0,8848.5,160.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,8156.5,7809.0,21396.5,2859.0,3948.0,3886.5,10629.0,1536.0,4209.0,3923.0,10766.5,1322.5
993,Robbery,Santo Niño (Pob.),Panabo City,30.0,33.0,12.0,22.0,63.0,0.0,1008.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.354,7701.379883,398.0,348.0,548.0,1228.5,13.0,160.0,4.0,76.5,1035.5,15.0,163.5,14.0,704.5,56.5,80.5,2.0,1764.5,1859.5,1180.5,293.5,95.0,291.0,172.0,979.5,17.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,962.0,873.0,2302.5,314.5,469.5,432.0,1125.5,165.5,492.0,441.0,1177.0,149.5
994,Physical Injuries,Apokon,Tagum City,26.0,28.0,1.0,23.0,70.0,0.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,53.381,7665.850098000001,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
995,Carnapping (R.A. 6539),Madaum,Tagum City,28.0,32.0,4.0,43.0,72.0,0.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.381,7665.850098000001,1340.5,1029.5,1198.0,2745.5,36.5,399.5,23.5,300.0,2573.5,36.5,406.5,35.5,1751.0,140.0,200.0,4.0,4521.5,4764.5,3026.0,751.5,243.5,746.5,427.5,2434.5,44.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2244.0,2148.5,5888.0,786.5,1086.0,1069.5,2925.0,423.0,1158.0,1079.5,2962.5,363.5
996,Robbery,Mankilam,Tagum City,25.0,28.0,5.0,11.0,86.0,0.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,53.26300000000001,7672.0,4870.0,3741.5,4353.5,9976.5,132.0,1450.5,85.5,1089.0,9353.5,133.0,1477.5,128.5,6363.5,509.5,727.5,14.0,16432.5,17317.0,10998.0,2731.0,884.5,2711.5,1553.0,8848.5,160.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,8156.5,7809.0,21396.5,2859.0,3948.0,3886.5,10629.0,1536.0,4209.0,3923.0,10766.5,1322.5
997,Murder/Homicide,Magdum,Tagum City,26.0,29.0,5.0,13.0,86.0,0.0,1011.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.16,7838.220215,1277.0,981.0,1141.5,2615.5,34.5,380.5,22.5,285.5,2452.5,35.0,387.5,34.0,1668.5,133.5,191.0,4.0,4309.0,4540.0,2883.5,716.0,232.0,711.0,407.5,2320.0,42.0,119.8,161.9,105.7,118.3,121.5,6.2,0.8959999999999999,6.2120000000000015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2139.0,2047.5,5609.5,750.5,1035.0,1018.5,2787.5,403.0,1103.5,1028.5,2822.0,347.0
998,Drug Related Incident (RA 9165),Apokon,Tagum City,27.0,30.0,9.0,16.0,80.0,0.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.26300000000001,7672.0,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
999,Physical Injuries,Visayan Village,Tagum City,25.0,28.0,4.0,7.0,87.0,0.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.16,7838.220215,5037.0,3869.5,4502.5,10318.5,136.5,1500.5,88.5,1126.5,9673.5,137.0,1528.5,133.0,6581.5,527.0,752.5,14.0,16995.0,17909.5,11374.5,2824.5,914.5,2804.0,1606.0,9151.5,166.0,119.8,161.9,105.7,118.3,121.5,6.2,0.8959999999999999,6.2120000000000015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,8436.0,8076.5,22129.5,2957.0,4083.0,4019.5,10994.0,1588.5,4352.5,4057.5,11134.0,1368.0
1000,Murder/Homicide,Apokon,Tagum City,26.0,29.0,8.0,24.0,79.0,0.9,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,53.115,7759.549805,3717.5,2856.0,3323.5,7615.5,100.5,1107.0,65.5,831.5,7140.5,101.5,1128.0,98.5,4858.0,389.5,555.5,10.0,12544.0,13219.0,8395.5,2084.5,675.0,2069.5,1185.5,6755.0,122.5,119.8,161.9,105.7,118.3,121.5,6.2,0.8959999999999999,6.2120000000000015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,6227.0,5961.5,16333.0,2182.5,3013.0,2967.0,8113.0,1172.5,3213.0,2995.0,8219.5,1009.0
1001,Physical Injuries,San Pedro,Panabo City,25.0,28.0,2.0,63.0,78.0,0.1,1010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.39,7267.339844,385.0,336.5,530.0,1189.5,12.5,155.0,4.0,74.5,1002.5,14.0,158.0,14.0,681.5,54.5,78.0,1.0,1708.0,1799.5,1142.5,283.5,92.0,281.5,166.0,948.0,16.5,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,931.0,845.0,2230.0,304.0,454.0,418.0,1090.5,159.5,476.5,427.0,1138.5,144.0
1002,Drug Related Incident (RA 9165),A. O. Floirendo,Panabo City,26.0,29.0,10.0,25.0,81.0,1.1,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.115,7759.549805,445.5,389.0,613.0,1375.5,14.5,179.0,4.0,85.5,1158.5,16.5,183.0,16.0,788.5,63.0,90.5,2.0,1974.5,2081.0,1321.5,328.0,106.0,325.5,192.0,1096.0,19.5,119.8,161.9,105.7,118.3,121.5,6.2,0.8959999999999999,6.2120000000000015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1075.5,977.0,2577.0,351.0,525.5,483.5,1260.5,184.5,551.0,493.5,1317.5,167.0
1003,Murder/Homicide,Visayan Village,Tagum City,24.0,26.0,5.0,84.0,87.0,5.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,53.115,7759.549805,5037.0,3869.5,4502.5,10318.5,136.5,1500.5,88.5,1126.5,9673.5,137.0,1528.5,133.0,6581.5,527.0,752.5,14.0,16995.0,17909.5,11374.5,2824.5,914.5,2804.0,1606.0,9151.5,166.0,119.8,161.9,105.7,118.3,121.5,6.2,0.8959999999999999,6.2120000000000015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,8436.0,8076.5,22129.5,2957.0,4083.0,4019.5,10994.0,1588.5,4352.5,4057.5,11134.0,1368.0
1004,Theft,Kasilak,Panabo City,31.0,34.0,11.0,6.0,60.0,0.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.16,7838.220215,256.0,223.5,352.0,790.5,8.0,102.5,2.0,49.5,666.0,9.5,105.5,9.0,453.5,36.0,52.0,1.0,1135.0,1196.0,760.0,188.5,61.0,187.5,110.5,630.5,11.0,119.8,161.9,105.7,118.3,121.5,6.2,0.8959999999999999,6.2120000000000015,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,618.5,562.0,1481.5,202.5,302.0,277.5,723.5,106.5,316.5,284.0,758.5,96.0
1005,Rape (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,32.0,35.0,7.0,12.0,53.0,0.0,1009.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.354,7701.379883,395.5,304.0,353.5,810.5,11.0,118.0,7.0,88.5,760.0,11.0,120.0,10.5,517.0,41.5,59.0,1.0,1334.5,1406.5,893.0,221.5,72.0,220.0,126.0,718.5,13.0,118.4,161.0,105.4,117.7,121.4,5.5,0.877,6.199,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,662.0,635.0,1738.0,232.0,320.5,315.0,863.0,124.5,341.5,318.5,874.5,107.0
